MOS-SOCO2011_8_100.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 10000 , 6.31e+02, 6.08e+02, 6.04e+02, 6.37e+02, 6.37e+02, 7.44e+02, 6.40e+02, 7.21e+02, 6.56e+02, 5.31e+02, 6.44e+02, 5.83e+02, 6.10e+02, 7.38e+02, 6.59e+02, 7.83e+02, 7.96e+02, 8.40e+02, 6.07e+02, 6.14e+02, 6.27e+02, 7.27e+02, 6.28e+02, 5.85e+02, 5.46e+02, 6.03e+02, 6.93e+02, 5.15e+02, 6.72e+02, 6.27e+02, 5.47e+02, 8.32e+02, 5.70e+02, 6.22e+02, 7.85e+02, 7.58e+02, 5.22e+02, 5.71e+02, 7.60e+02, 6.62e+02, 7.02e+02, 7.20e+02, 7.22e+02, 5.41e+02, 7.56e+02, 6.26e+02, 9.43e+02, 6.44e+02, 8.30e+02, 7.17e+02, 6.77e+02
Function error values when FEs = 20000 , 5.12e+02, 5.68e+02, 5.64e+02, 6.00e+02, 6.03e+02, 7.03e+02, 5.95e+02, 6.86e+02, 6.15e+02, 4.83e+02, 5.86e+02, 5.45e+02, 5.42e+02, 6.94e+02, 6.03e+02, 6.76e+02, 7.13e+02, 8.05e+02, 5.56e+02, 5.61e+02, 5.27e+02, 6.56e+02, 4.75e+02, 5.48e+02, 4.49e+02, 5.50e+02, 6.54e+02, 4.77e+02, 6.38e+02, 5.32e+02, 5.15e+02, 6.85e+02, 4.22e+02, 5.64e+02, 7.44e+02, 6.75e+02, 4.83e+02, 5.38e+02, 7.07e+02, 6.21e+02, 6.66e+02, 5.75e+02, 5.70e+02, 5.08e+02, 7.24e+02, 5.91e+02, 7.74e+02, 4.89e+02, 5.55e+02, 6.11e+02, 6.46e+02
Function error values when FEs = 30000 , 5.02e+02, 5.68e+02, 5.64e+02, 5.98e+02, 6.03e+02, 7.03e+02, 5.95e+02, 6.86e+02, 6.15e+02, 4.83e+02, 5.86e+02, 5.45e+02, 5.42e+02, 6.94e+02, 6.02e+02, 6.76e+02, 7.13e+02, 8.05e+02, 5.50e+02, 5.61e+02, 5.27e+02, 6.56e+02, 4.75e+02, 5.48e+02, 4.49e+02, 5.41e+02, 6.54e+02, 4.77e+02, 6.38e+02, 5.32e+02, 5.15e+02, 6.85e+02, 4.22e+02, 5.64e+02, 7.44e+02, 6.75e+02, 4.83e+02, 5.38e+02, 7.07e+02, 6.21e+02, 6.66e+02, 5.75e+02, 5.70e+02, 5.08e+02, 7.24e+02, 5.91e+02, 7.74e+02, 4.89e+02, 5.55e+02, 6.11e+02, 6.46e+02
Function error values when FEs = 50000 , 5.01e+02, 5.51e+02, 5.64e+02, 5.89e+02, 6.03e+02, 7.03e+02, 5.95e+02, 6.86e+02, 6.15e+02, 4.83e+02, 5.86e+02, 5.45e+02, 5.42e+02, 6.94e+02, 5.99e+02, 6.76e+02, 7.13e+02, 7.29e+02, 5.50e+02, 5.61e+02, 5.27e+02, 6.56e+02, 4.75e+02, 5.48e+02, 4.49e+02, 5.20e+02, 6.54e+02, 4.77e+02, 6.38e+02, 5.32e+02, 5.15e+02, 6.85e+02, 4.22e+02, 5.64e+02, 7.14e+02, 6.75e+02, 4.83e+02, 5.38e+02, 7.07e+02, 6.21e+02, 6.66e+02, 5.75e+02, 5.70e+02, 5.08e+02, 7.14e+02, 5.91e+02, 7.73e+02, 4.89e+02, 5.55e+02, 6.11e+02, 6.46e+02
Function error values when FEs = 100000 , 5.01e+02, 5.32e+02, 5.64e+02, 5.84e+02, 4.07e+02, 5.51e+02, 5.74e+02, 6.29e+02, 6.15e+02, 4.83e+02, 5.22e+02, 5.45e+02, 5.42e+02, 4.42e+02, 3.61e+02, 5.83e+02, 6.47e+02, 6.19e+02, 5.50e+02, 5.61e+02, 5.27e+02, 3.46e+02, 4.75e+02, 5.48e+02, 4.49e+02, 5.11e+02, 6.22e+02, 4.77e+02, 5.87e+02, 5.32e+02, 5.15e+02, 5.61e+02, 4.22e+02, 5.64e+02, 5.82e+02, 5.73e+02, 4.55e+02, 5.38e+02, 5.76e+02, 6.21e+02, 6.19e+02, 3.47e+02, 5.70e+02, 5.08e+02, 6.38e+02, 5.34e+02, 6.05e+02, 4.89e+02, 5.55e+02, 4.98e+02, 5.28e+02
Function error values when FEs = 200000 , 3.55e+02, 5.07e+02, 3.58e+02, 5.43e+02, 3.61e+02, 4.97e+02, 4.95e+02, 5.77e+02, 3.63e+02, 4.07e+02, 4.38e+02, 4.63e+02, 3.75e+02, 4.42e+02, 3.25e+02, 4.89e+02, 5.65e+02, 4.93e+02, 5.01e+02, 4.84e+02, 4.57e+02, 3.46e+02, 4.67e+02, 5.16e+02, 4.49e+02, 5.03e+02, 4.74e+02, 4.77e+02, 5.08e+02, 4.81e+02, 4.63e+02, 4.42e+02, 4.22e+02, 4.21e+02, 4.82e+02, 4.44e+02, 4.02e+02, 3.81e+02, 3.96e+02, 5.33e+02, 5.33e+02, 3.47e+02, 5.18e+02, 4.84e+02, 5.53e+02, 4.74e+02, 5.54e+02, 3.99e+02, 4.27e+02, 3.86e+02, 4.66e+02
Function error values when FEs = 300000 , 3.55e+02, 4.90e+02, 3.58e+02, 4.99e+02, 3.61e+02, 4.83e+02, 4.66e+02, 5.36e+02, 3.63e+02, 3.70e+02, 4.32e+02, 4.39e+02, 3.75e+02, 4.42e+02, 3.25e+02, 4.41e+02, 5.27e+02, 4.42e+02, 4.78e+02, 4.56e+02, 4.43e+02, 3.46e+02, 3.78e+02, 4.98e+02, 4.27e+02, 4.18e+02, 3.95e+02, 4.58e+02, 4.84e+02, 4.66e+02, 4.49e+02, 4.19e+02, 4.22e+02, 4.04e+02, 4.62e+02, 4.15e+02, 3.84e+02, 3.81e+02, 3.56e+02, 4.97e+02, 5.13e+02, 3.47e+02, 4.92e+02, 4.53e+02, 4.99e+02, 4.48e+02, 5.48e+02, 3.84e+02, 4.13e+02, 3.47e+02, 4.60e+02
Function error values when FEs = 400000 , 3.55e+02, 4.80e+02, 3.58e+02, 4.77e+02, 3.61e+02, 4.74e+02, 4.64e+02, 5.33e+02, 3.63e+02, 3.66e+02, 4.23e+02, 4.30e+02, 3.75e+02, 4.27e+02, 3.25e+02, 4.29e+02, 5.10e+02, 4.13e+02, 4.59e+02, 4.50e+02, 4.35e+02, 3.46e+02, 3.75e+02, 4.90e+02, 3.79e+02, 4.17e+02, 3.73e+02, 4.46e+02, 4.75e+02, 4.42e+02, 4.42e+02, 4.18e+02, 4.22e+02, 3.95e+02, 4.50e+02, 4.14e+02, 3.77e+02, 3.81e+02, 3.54e+02, 4.90e+02, 5.07e+02, 3.47e+02, 4.91e+02, 4.43e+02, 4.76e+02, 4.25e+02, 5.41e+02, 3.84e+02, 4.13e+02, 3.27e+02, 4.54e+02
Function error values when FEs = 500000 , 3.55e+02, 4.75e+02, 3.58e+02, 4.66e+02, 3.57e+02, 4.69e+02, 4.61e+02, 5.24e+02, 3.63e+02, 3.63e+02, 4.17e+02, 4.24e+02, 3.75e+02, 4.21e+02, 3.25e+02, 4.14e+02, 5.06e+02, 4.02e+02, 4.57e+02, 4.48e+02, 4.25e+02, 3.46e+02, 3.75e+02, 4.75e+02, 3.79e+02, 4.17e+02, 3.61e+02, 4.39e+02, 4.71e+02, 4.34e+02, 4.36e+02, 4.18e+02, 3.98e+02, 3.91e+02, 4.50e+02, 4.14e+02, 3.77e+02, 3.81e+02, 3.54e+02, 4.86e+02, 5.03e+02, 3.47e+02, 4.90e+02, 4.39e+02, 4.59e+02, 4.09e+02, 5.36e+02, 3.84e+02, 4.13e+02, 3.07e+02, 4.35e+02
Function error values when FEs = 600000 , 3.55e+02, 4.65e+02, 3.58e+02, 4.59e+02, 3.34e+02, 4.68e+02, 4.60e+02, 5.20e+02, 3.63e+02, 3.63e+02, 4.07e+02, 4.24e+02, 3.75e+02, 4.17e+02, 3.25e+02, 4.07e+02, 5.01e+02, 3.87e+02, 4.55e+02, 4.46e+02, 4.22e+02, 3.46e+02, 3.75e+02, 4.73e+02, 3.79e+02, 4.17e+02, 3.60e+02, 4.21e+02, 4.70e+02, 4.23e+02, 4.32e+02, 4.14e+02, 3.98e+02, 3.91e+02, 4.47e+02, 4.14e+02, 3.73e+02, 3.81e+02, 3.54e+02, 4.81e+02, 5.03e+02, 3.47e+02, 4.90e+02, 4.34e+02, 4.50e+02, 3.97e+02, 5.31e+02, 3.84e+02, 4.13e+02, 3.02e+02, 4.31e+02
