MOS-CEC2013_23_50.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 5000 , 1.29e+03, 8.51e+02, 1.00e+03, 9.21e+02, 9.83e+02, 8.52e+02, 1.18e+03, 7.66e+02, 9.05e+02, 1.05e+03, 1.27e+03, 1.02e+03, 8.00e+02, 8.51e+02, 1.07e+03, 8.88e+02, 1.29e+03, 8.98e+02, 1.05e+03, 8.44e+02, 9.94e+02, 9.90e+02, 9.78e+02, 1.16e+03, 7.85e+02, 1.26e+03, 1.11e+03, 8.94e+02, 8.93e+02, 8.93e+02, 1.00e+03, 9.34e+02, 9.90e+02, 1.07e+03, 1.04e+03, 1.17e+03, 1.04e+03, 1.09e+03, 1.15e+03, 9.33e+02, 9.80e+02, 1.13e+03, 8.64e+02, 9.20e+02, 1.17e+03, 9.34e+02, 1.18e+03, 9.55e+02, 8.40e+02, 1.09e+03, 8.79e+02
Function error values when FEs = 10000 , 1.29e+03, 8.12e+02, 9.67e+02, 8.75e+02, 9.16e+02, 8.18e+02, 1.16e+03, 7.12e+02, 8.61e+02, 9.79e+02, 1.26e+03, 1.01e+03, 7.80e+02, 7.92e+02, 1.06e+03, 8.45e+02, 1.26e+03, 8.62e+02, 1.04e+03, 7.94e+02, 9.56e+02, 9.43e+02, 9.64e+02, 1.15e+03, 7.56e+02, 1.25e+03, 1.09e+03, 8.54e+02, 8.49e+02, 8.50e+02, 9.84e+02, 9.01e+02, 9.73e+02, 1.01e+03, 1.02e+03, 1.16e+03, 1.02e+03, 1.04e+03, 1.13e+03, 8.89e+02, 9.67e+02, 1.11e+03, 8.21e+02, 8.88e+02, 1.17e+03, 9.22e+02, 1.15e+03, 9.36e+02, 8.03e+02, 1.08e+03, 8.68e+02
Function error values when FEs = 15000 , 7.34e+02, 8.12e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 1.14e+03, 7.12e+02, 8.60e+02, 9.70e+02, 7.90e+02, 9.97e+02, 7.80e+02, 7.92e+02, 1.06e+03, 8.45e+02, 7.46e+02, 8.60e+02, 1.04e+03, 7.94e+02, 9.55e+02, 9.42e+02, 9.64e+02, 1.11e+03, 7.55e+02, 7.43e+02, 1.08e+03, 8.53e+02, 8.49e+02, 8.50e+02, 9.84e+02, 9.00e+02, 9.73e+02, 1.01e+03, 1.02e+03, 1.16e+03, 1.02e+03, 1.04e+03, 1.13e+03, 8.88e+02, 9.61e+02, 1.11e+03, 8.21e+02, 8.86e+02, 1.17e+03, 9.20e+02, 1.15e+03, 9.36e+02, 8.03e+02, 5.62e+02, 8.67e+02
Function error values when FEs = 25000 , 7.30e+02, 8.12e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.22e+02, 7.11e+02, 8.60e+02, 9.70e+02, 7.75e+02, 5.81e+02, 7.80e+02, 7.92e+02, 5.97e+02, 8.45e+02, 7.34e+02, 7.81e+02, 5.95e+02, 7.87e+02, 9.55e+02, 9.42e+02, 6.67e+02, 6.28e+02, 7.55e+02, 7.41e+02, 5.70e+02, 8.35e+02, 8.49e+02, 8.50e+02, 5.59e+02, 9.00e+02, 5.59e+02, 9.57e+02, 9.49e+02, 6.57e+02, 6.24e+02, 6.36e+02, 6.65e+02, 8.88e+02, 9.61e+02, 6.44e+02, 8.21e+02, 8.86e+02, 7.49e+02, 9.20e+02, 6.40e+02, 9.36e+02, 8.03e+02, 5.62e+02, 8.67e+02
Function error values when FEs = 50000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.11e+02, 8.60e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.49e+02, 5.97e+02, 8.45e+02, 6.75e+02, 7.79e+02, 5.92e+02, 7.87e+02, 5.01e+02, 9.33e+02, 6.55e+02, 6.14e+02, 7.55e+02, 7.41e+02, 5.70e+02, 8.25e+02, 7.43e+02, 8.50e+02, 5.52e+02, 9.00e+02, 5.53e+02, 8.31e+02, 8.83e+02, 6.56e+02, 6.13e+02, 6.18e+02, 6.65e+02, 8.87e+02, 8.59e+02, 6.44e+02, 7.22e+02, 7.82e+02, 7.49e+02, 9.07e+02, 6.40e+02, 5.71e+02, 7.38e+02, 5.61e+02, 7.54e+02
Function error values when FEs = 100000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.08e+02, 8.60e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.48e+02, 5.93e+02, 8.45e+02, 6.74e+02, 7.79e+02, 5.88e+02, 7.87e+02, 5.01e+02, 9.31e+02, 6.55e+02, 6.10e+02, 7.55e+02, 6.69e+02, 5.70e+02, 8.24e+02, 7.43e+02, 8.50e+02, 5.48e+02, 9.00e+02, 5.53e+02, 8.28e+02, 8.83e+02, 6.56e+02, 6.13e+02, 6.18e+02, 6.65e+02, 8.86e+02, 8.59e+02, 6.44e+02, 7.00e+02, 7.82e+02, 7.49e+02, 9.05e+02, 6.40e+02, 5.70e+02, 7.21e+02, 5.61e+02, 7.51e+02
Function error values when FEs = 150000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.08e+02, 8.38e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.48e+02, 5.93e+02, 8.45e+02, 6.74e+02, 7.79e+02, 5.88e+02, 7.87e+02, 5.01e+02, 9.31e+02, 6.55e+02, 6.10e+02, 7.55e+02, 6.68e+02, 5.70e+02, 8.24e+02, 7.43e+02, 8.49e+02, 5.48e+02, 9.00e+02, 5.53e+02, 8.28e+02, 8.83e+02, 6.56e+02, 6.13e+02, 6.18e+02, 6.65e+02, 8.85e+02, 8.59e+02, 6.44e+02, 7.00e+02, 7.82e+02, 7.49e+02, 9.05e+02, 6.40e+02, 5.70e+02, 7.21e+02, 5.61e+02, 7.51e+02
Function error values when FEs = 200000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.08e+02, 8.38e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.48e+02, 5.93e+02, 8.45e+02, 6.74e+02, 7.79e+02, 5.88e+02, 7.87e+02, 5.01e+02, 9.31e+02, 6.55e+02, 6.10e+02, 7.55e+02, 6.68e+02, 5.70e+02, 8.24e+02, 7.43e+02, 8.49e+02, 5.48e+02, 9.00e+02, 5.53e+02, 8.28e+02, 8.83e+02, 6.56e+02, 6.12e+02, 6.18e+02, 6.65e+02, 8.85e+02, 8.59e+02, 6.44e+02, 7.00e+02, 7.82e+02, 7.49e+02, 9.05e+02, 6.40e+02, 5.70e+02, 7.21e+02, 5.61e+02, 7.51e+02
Function error values when FEs = 250000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.08e+02, 8.38e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.48e+02, 5.93e+02, 8.45e+02, 6.74e+02, 7.79e+02, 5.88e+02, 7.87e+02, 5.01e+02, 9.30e+02, 6.55e+02, 6.10e+02, 7.55e+02, 6.68e+02, 5.70e+02, 8.24e+02, 7.43e+02, 8.49e+02, 5.48e+02, 9.00e+02, 5.53e+02, 8.28e+02, 8.83e+02, 6.56e+02, 6.12e+02, 6.18e+02, 6.65e+02, 8.84e+02, 8.59e+02, 6.44e+02, 7.00e+02, 7.82e+02, 7.49e+02, 9.05e+02, 6.40e+02, 5.70e+02, 7.21e+02, 5.61e+02, 7.51e+02
Function error values when FEs = 300000 , 7.21e+02, 7.17e+02, 9.66e+02, 8.39e+02, 9.16e+02, 8.17e+02, 7.00e+02, 7.08e+02, 8.38e+02, 6.40e+02, 7.20e+02, 5.72e+02, 7.77e+02, 7.48e+02, 5.93e+02, 8.45e+02, 6.74e+02, 7.79e+02, 5.88e+02, 7.87e+02, 5.01e+02, 9.30e+02, 6.55e+02, 6.10e+02, 7.55e+02, 6.68e+02, 5.70e+02, 8.24e+02, 7.43e+02, 8.49e+02, 5.48e+02, 9.00e+02, 5.53e+02, 8.28e+02, 8.83e+02, 6.56e+02, 6.12e+02, 6.18e+02, 6.65e+02, 8.84e+02, 8.59e+02, 6.44e+02, 7.00e+02, 7.82e+02, 7.49e+02, 9.05e+02, 6.40e+02, 5.70e+02, 7.21e+02, 5.61e+02, 7.51e+02
