MOS-CEC2013_7_10.csv , Run 1, Run 2, Run 3, Run 4, Run 5, Run 6, Run 7, Run 8, Run 9, Run 10, Run 11, Run 12, Run 13, Run 14, Run 15, Run 16, Run 17, Run 18, Run 19, Run 20, Run 21, Run 22, Run 23, Run 24, Run 25, Run 26, Run 27, Run 28, Run 29, Run 30, Run 31, Run 32, Run 33, Run 34, Run 35, Run 36, Run 37, Run 38, Run 39, Run 40, Run 41, Run 42, Run 43, Run 44, Run 45, Run 46, Run 47, Run 48, Run 49, Run 50, Run 51
Function error values when FEs = 1000 , 1.59e+02, 7.86e+01, 1.11e+02, 9.63e+01, 1.15e+02, 1.32e+02, 1.02e+02, 1.09e+02, 1.92e+02, 8.59e+01, 1.19e+02, 1.07e+02, 2.27e+02, 1.63e+02, 1.48e+02, 5.58e+01, 1.09e+02, 7.16e+01, 2.26e+02, 1.22e+02, 1.44e+02, 7.73e+01, 7.80e+01, 5.79e+01, 1.05e+02, 1.67e+02, 8.39e+01, 1.36e+02, 1.50e+02, 1.19e+02, 9.03e+01, 1.38e+02, 1.14e+02, 1.03e+02, 4.99e+01, 7.41e+01, 1.38e+02, 1.26e+02, 1.11e+02, 1.11e+02, 1.01e+02, 1.11e+02, 8.00e+01, 8.29e+01, 1.25e+02, 1.52e+02, 1.37e+02, 1.20e+02, 8.61e+01, 5.16e+01, 1.68e+02
Function error values when FEs = 2000 , 1.59e+02, 7.83e+01, 1.10e+02, 8.28e+01, 1.15e+02, 1.32e+02, 1.02e+02, 1.09e+02, 1.51e+02, 8.24e+01, 1.19e+02, 1.00e+02, 1.90e+02, 1.55e+02, 1.47e+02, 4.38e+01, 1.09e+02, 7.05e+01, 1.94e+02, 1.10e+02, 1.44e+02, 7.73e+01, 7.80e+01, 5.66e+01, 1.05e+02, 1.67e+02, 8.15e+01, 1.35e+02, 1.40e+02, 1.02e+02, 9.02e+01, 1.38e+02, 1.14e+02, 1.01e+02, 4.04e+01, 6.88e+01, 1.38e+02, 1.24e+02, 1.11e+02, 1.11e+02, 1.00e+02, 9.27e+01, 8.00e+01, 8.17e+01, 1.18e+02, 1.13e+02, 1.37e+02, 1.20e+02, 7.70e+01, 5.10e+01, 1.68e+02
Function error values when FEs = 3000 , 1.59e+02, 7.83e+01, 1.10e+02, 8.28e+01, 1.15e+02, 1.32e+02, 1.02e+02, 1.09e+02, 5.44e+01, 8.24e+01, 1.19e+02, 1.00e+02, 7.81e+01, 1.55e+02, 1.47e+02, 4.38e+01, 1.09e+02, 7.05e+01, 9.09e+01, 1.10e+02, 1.44e+02, 7.73e+01, 7.80e+01, 5.66e+01, 1.05e+02, 1.28e+02, 8.15e+01, 1.35e+02, 1.40e+02, 1.02e+02, 9.02e+01, 1.38e+02, 5.85e+01, 1.01e+02, 4.04e+01, 6.88e+01, 1.38e+02, 1.24e+02, 1.11e+02, 1.11e+02, 1.00e+02, 9.27e+01, 8.00e+01, 8.17e+01, 1.18e+02, 4.43e+01, 1.37e+02, 1.20e+02, 7.70e+01, 5.10e+01, 1.68e+02
Function error values when FEs = 5000 , 7.59e+01, 7.83e+01, 1.10e+02, 8.28e+01, 7.39e+01, 9.45e+01, 1.02e+02, 8.65e+01, 5.44e+01, 6.05e+01, 8.95e+01, 1.00e+02, 7.81e+01, 5.94e+01, 6.77e+01, 3.62e+01, 1.09e+02, 7.05e+01, 9.09e+01, 3.38e+01, 1.16e+02, 7.73e+01, 6.98e+01, 4.63e+01, 1.04e+02, 7.60e+01, 7.16e+01, 8.00e+01, 6.19e+01, 6.66e+01, 5.03e+01, 6.95e+01, 5.67e+01, 6.45e+01, 4.04e+01, 6.88e+01, 3.08e+01, 7.72e+01, 7.43e+01, 8.15e+01, 5.77e+01, 7.34e+01, 5.22e+01, 8.17e+01, 7.44e+01, 4.43e+01, 4.60e+01, 9.20e+01, 4.30e+01, 4.12e+01, 4.78e+01
Function error values when FEs = 10000 , 2.31e+01, 2.96e+01, 3.01e+01, 1.97e+01, 2.07e+01, 6.78e+01, 2.93e+01, 3.92e+01, 4.71e+01, 2.09e+01, 3.10e+01, 2.49e+01, 5.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 6.18e+01, 3.15e+01, 2.85e+01, 3.37e+01, 5.65e+01, 2.30e+01, 6.98e+01, 4.63e+01, 2.72e+01, 3.11e+01, 5.58e+01, 2.30e+01, 6.19e+01, 6.66e+01, 5.03e+01, 3.47e+01, 2.33e+01, 4.16e+01, 4.04e+01, 3.58e+01, 3.08e+01, 2.91e+01, 3.25e+01, 3.00e+01, 1.98e+01, 3.40e+01, 3.98e+01, 2.33e+01, 3.01e+01, 4.43e+01, 3.73e+01, 5.20e+01, 4.30e+01, 4.12e+01, 4.78e+01
Function error values when FEs = 20000 , 2.31e+01, 2.96e+01, 3.01e+01, 1.83e+01, 2.07e+01, 3.72e+01, 2.93e+01, 3.17e+01, 2.99e+01, 2.09e+01, 3.10e+01, 2.49e+01, 2.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 2.16e+01, 3.15e+01, 2.85e+01, 3.37e+01, 2.42e+01, 1.53e+01, 2.20e+01, 4.63e+01, 2.72e+01, 3.11e+01, 1.93e+01, 2.30e+01, 1.65e+01, 4.92e+01, 2.79e+01, 3.46e+01, 2.33e+01, 2.91e+01, 2.89e+01, 3.58e+01, 3.08e+01, 2.91e+01, 3.25e+01, 3.00e+01, 1.98e+01, 3.34e+01, 3.96e+01, 2.33e+01, 3.01e+01, 4.43e+01, 3.73e+01, 5.20e+01, 3.58e+01, 4.12e+01, 4.78e+01
Function error values when FEs = 30000 , 2.31e+01, 2.96e+01, 3.01e+01, 1.83e+01, 2.07e+01, 3.72e+01, 2.93e+01, 3.17e+01, 2.99e+01, 2.09e+01, 3.10e+01, 2.49e+01, 2.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 2.16e+01, 3.15e+01, 2.85e+01, 3.37e+01, 2.42e+01, 1.53e+01, 2.20e+01, 4.33e+01, 2.72e+01, 3.11e+01, 1.93e+01, 2.30e+01, 1.65e+01, 4.92e+01, 2.79e+01, 3.46e+01, 2.33e+01, 2.91e+01, 2.89e+01, 3.58e+01, 3.08e+01, 2.91e+01, 3.25e+01, 3.00e+01, 1.98e+01, 2.53e+01, 3.96e+01, 2.33e+01, 1.69e+01, 3.19e+01, 2.77e+01, 4.14e+01, 3.36e+01, 3.04e+01, 3.80e+01
Function error values when FEs = 40000 , 2.31e+01, 1.89e+01, 3.01e+01, 1.83e+01, 2.07e+01, 3.72e+01, 2.93e+01, 3.17e+01, 2.99e+01, 2.09e+01, 3.10e+01, 2.49e+01, 2.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 2.16e+01, 3.15e+01, 2.85e+01, 3.37e+01, 2.42e+01, 1.53e+01, 2.20e+01, 4.33e+01, 2.72e+01, 3.11e+01, 1.93e+01, 2.30e+01, 1.65e+01, 4.92e+01, 2.79e+01, 3.46e+01, 2.33e+01, 2.91e+01, 2.89e+01, 3.58e+01, 3.08e+01, 2.91e+01, 3.25e+01, 2.81e+01, 1.98e+01, 2.53e+01, 3.96e+01, 2.33e+01, 1.69e+01, 3.19e+01, 2.62e+01, 4.14e+01, 3.36e+01, 3.04e+01, 3.80e+01
Function error values when FEs = 50000 , 2.31e+01, 1.89e+01, 3.01e+01, 1.83e+01, 2.07e+01, 3.72e+01, 2.93e+01, 3.17e+01, 2.99e+01, 2.09e+01, 3.10e+01, 2.49e+01, 2.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 2.16e+01, 3.15e+01, 2.25e+01, 2.61e+01, 2.42e+01, 1.53e+01, 2.20e+01, 4.33e+01, 2.72e+01, 3.11e+01, 1.93e+01, 2.30e+01, 1.65e+01, 4.71e+01, 2.79e+01, 2.63e+01, 2.33e+01, 2.91e+01, 2.89e+01, 3.58e+01, 3.08e+01, 2.91e+01, 3.25e+01, 2.81e+01, 1.98e+01, 2.53e+01, 3.96e+01, 2.33e+01, 1.69e+01, 3.19e+01, 2.62e+01, 3.28e+01, 3.36e+01, 3.04e+01, 3.80e+01
Function error values when FEs = 60000 , 2.31e+01, 1.89e+01, 3.01e+01, 1.83e+01, 2.07e+01, 3.72e+01, 2.93e+01, 3.17e+01, 2.99e+01, 2.09e+01, 3.10e+01, 2.49e+01, 2.05e+01, 4.96e+01, 3.39e+01, 3.62e+01, 2.16e+01, 3.15e+01, 2.25e+01, 2.61e+01, 2.42e+01, 1.53e+01, 2.20e+01, 4.33e+01, 2.72e+01, 2.92e+01, 1.93e+01, 2.30e+01, 1.65e+01, 4.71e+01, 2.79e+01, 2.63e+01, 2.33e+01, 2.91e+01, 2.89e+01, 3.58e+01, 3.08e+01, 2.87e+01, 3.25e+01, 2.81e+01, 1.98e+01, 2.36e+01, 3.96e+01, 2.33e+01, 1.69e+01, 3.19e+01, 2.62e+01, 3.28e+01, 3.36e+01, 3.04e+01, 3.80e+01
